fecha_obs,secuencia,x_ll,y_ll,error
2010-03-16 16:22:30,63,21.36,34.62,25.63
2010-03-16 16:22:30,62,21.24,34.66,17.09
2010-03-16 16:22:30,61,18.72,35.01,17.09
2010-03-16 16:22:30,60,18.59,35.06,25.63
2010-03-16 16:22:30,59,34.14,35.52,25.63
2010-03-16 16:22:30,58,34.12,35.48,17.09
2010-03-16 16:22:30,57,33.97,35.6,25.63
2010-03-16 16:22:30,56,33.82,35.72,57.67
2010-03-16 16:22:30,55,33.97,35.61,25.63
2010-03-16 16:22:30,54,34.08,35.34,38.45
2010-03-16 16:22:30,53,33.81,35.75,38.45
2010-03-16 16:22:30,52,33.96,35.97,25.63
2010-03-16 16:22:30,51,33.55,35.61,25.63
2010-03-16 16:22:30,50,33.48,35.62,25.63
2010-03-16 16:22:30,49,33.53,35.75,38.45
2010-03-16 16:22:30,48,33.52,35.6,25.63
2010-03-16 16:22:30,47,33.5,35.61,25.63
2010-03-16 16:22:30,46,33.43,35.66,38.45
2010-03-16 16:22:30,45,33.45,35.64,38.45
2010-03-16 16:22:30,44,33.5,35.62,57.67
2010-03-16 16:22:30,43,33.48,35.66,25.63
2010-03-16 16:22:30,42,33.51,35.6,25.63
2010-03-16 16:22:30,41,33.59,35.57,25.63
2010-03-16 16:22:30,40,33.56,35.53,38.45
2010-03-16 16:22:30,39,33.48,35.63,25.63
2010-03-16 16:22:30,38,33.56,35.6,38.45
2010-03-16 16:22:30,37,33.52,35.56,57.67
2010-03-16 16:22:30,36,33.59,35.56,25.63
2010-03-16 16:22:30,35,33.1,35.92,25.63
2010-03-16 16:22:30,34,33.45,35.62,25.63
2010-03-16 16:22:30,33,33.45,35.65,38.45
2010-03-16 16:22:30,32,33.49,35.56,38.45
2010-03-16 16:22:30,31,33.07,35.87,57.67
2010-03-16 16:22:30,30,33.61,35.5,17.09
2010-03-16 16:22:30,29,33.51,35.59,25.63
2010-03-16 16:22:30,28,33.47,35.61,25.63
2010-03-16 16:22:30,27,33.52,35.57,25.63
2010-03-16 16:22:30,26,33.52,35.66,25.63
2010-03-16 16:22:30,25,33.47,35.65,25.63
2010-03-16 16:22:30,24,33.53,35.44,25.63
2010-03-16 16:22:30,23,33.52,35.61,25.63
2010-03-16 16:22:30,22,33.43,35.62,25.63
2010-03-16 16:22:30,21,33.39,35.58,25.63
2010-03-16 16:22:30,20,33.46,35.64,25.63
2010-03-16 16:22:30,19,33.54,35.59,38.45
2010-03-16 16:22:30,18,31.66,35.67,25.63
2010-03-16 16:22:30,17,33.33,36.15,25.63
2010-03-16 16:22:30,16,33.49,36.19,38.45
2010-03-16 16:22:30,15,33.4,36.11,38.45
2010-03-16 16:22:30,14,33.6,36.17,38.45
2010-03-16 16:22:30,13,33.19,36.07,25.63
2010-03-16 16:22:30,12,32.58,36.33,38.45
2010-03-16 16:22:30,11,32.76,36.07,38.45
2010-03-16 16:22:30,10,32.05,36.73,57.67
2010-03-16 16:22:30,9,31.71,36.72,25.63
2010-03-16 16:22:30,8,32.16,36.67,25.63
2010-03-16 16:22:30,7,32.13,36.27,25.63
2010-03-16 16:22:30,6,24.07,36.58,17.09
2010-03-16 16:22:30,5,25.09,38.02,38.45
2010-03-16 16:22:30,4,24.72,37.73,38.45
2010-03-16 14:32:30,122,32.3,33.62,57.67
2010-03-16 14:32:30,121,32.35,33.4,25.63
2010-03-16 14:32:30,120,32.22,33.65,25.63
2010-03-16 14:32:30,119,20.67,33.51,17.09
2010-03-16 14:32:30,118,32.18,33.82,25.63
2010-03-16 14:32:30,117,29.62,33.99,17.09
2010-03-16 14:32:30,116,27.96,34.17,25.63
2010-03-16 14:32:30,115,27.94,34.19,25.63
2010-03-16 14:32:30,114,27.85,34.21,25.63
2010-03-16 14:32:30,113,27.79,34.27,17.09
2010-03-16 14:32:30,112,27.98,34.17,38.45
2010-03-16 14:32:30,111,27.76,34.32,5.07
2010-03-16 14:32:30,110,27.86,34.21,38.45
2010-03-16 14:32:30,109,27.95,34.22,25.63
2010-03-16 14:32:30,108,28.11,34.42,17.09
2010-03-16 14:32:30,107,27.77,34.32,5.07
2010-03-16 14:32:30,106,28.03,34.14,38.45
2010-03-16 14:32:30,105,27.89,34.21,25.63
2010-03-16 14:32:30,104,27.98,34.13,38.45
2010-03-16 14:32:30,103,27.95,34.18,25.63
2010-03-16 14:32:30,102,33.2,35.05,7.6
2010-03-16 14:32:30,101,33.18,35.12,7.6
2010-03-16 14:32:30,100,33.09,35.17,5.07
2010-03-16 14:32:30,99,33.22,35.17,7.6
2010-03-16 14:32:30,98,33.2,35.04,7.6
2010-03-16 14:32:30,97,33.34,34.89,38.45
2010-03-16 14:32:30,96,33.24,34.96,17.09
2010-03-16 14:32:30,95,33.17,35.14,7.6
2010-03-16 14:32:30,94,32.32,34.94,5.07
2010-03-16 14:32:30,93,32.34,34.95,5.07
2010-03-16 14:32:30,92,32.83,35.24,3.38
2010-03-16 14:32:30,91,32.84,35.24,3.38
2010-03-16 14:32:30,90,32.82,35.23,5.07
2010-03-16 14:32:30,89,32.84,35.23,7.6
2010-03-16 14:32:30,88,32.91,35.2,17.09
2010-03-16 14:32:30,87,32.32,34.94,7.6
2010-03-16 14:32:30,86,32.31,34.93,3.38
2010-03-16 14:32:30,85,32.6,35.03,38.45
2010-03-16 14:32:30,84,32.85,35.25,5.07
2010-03-16 14:32:30,83,32.33,34.93,3.38
2010-03-16 14:32:30,82,32.32,34.93,5.07
2010-03-16 14:32:30,81,32.25,35.23,3.38
2010-03-16 14:32:30,80,21.94,34.98,11.4
2010-03-16 14:32:30,79,20.66,34.99,11.4
2010-03-16 14:32:30,78,20.63,35.02,5.07
2010-03-16 14:32:30,77,-5.82,34.79,38.45
2010-03-16 14:32:30,76,33.05,35.97,5.07
2010-03-16 14:32:30,75,33.04,35.3,5.07
2010-03-16 14:32:30,74,33.14,35.29,17.09
2010-03-16 14:32:30,73,33.02,35.96,3.38
2010-03-16 14:32:30,72,33.13,35.9,17.09
2010-03-16 14:32:30,71,33.08,35.97,5.07
2010-03-16 14:32:30,70,32.48,35.32,5.07
2010-03-16 14:32:30,69,32.29,35.5,11.4
2010-03-16 14:32:30,68,32.48,35.3,3.38
2010-03-16 14:32:30,67,32.42,35.46,25.63
2010-03-16 14:32:30,66,32.47,35.4,38.45
2010-03-16 14:32:30,65,32.52,35.33,5.07
2010-03-16 14:32:30,64,32.3,35.5,11.4
2010-03-16 14:32:30,63,32.35,35.37,11.4
2010-03-16 14:32:30,62,32.52,35.51,5.07
2010-03-16 14:32:30,61,32.48,35.38,25.63
2010-03-16 14:32:30,60,32.45,35.5,25.63
2010-03-16 14:32:30,59,32.56,35.34,11.4
2010-03-16 14:32:30,58,32.27,35.46,5.07
2010-03-16 14:32:30,57,32.94,35.27,7.6
2010-03-16 14:32:30,56,33,35.94,5.07
2010-03-16 14:32:30,55,32.54,35.43,11.4
2010-03-16 14:32:30,54,32.55,35.51,5.07
2010-03-16 14:32:30,53,32.62,35.78,3.38
2010-03-16 14:32:30,52,32.29,35.43,3.38
2010-03-16 14:32:30,51,32.34,35.37,17.09
2010-03-16 14:32:30,50,32.48,35.4,3.38
2010-03-16 14:32:30,49,32.49,35.32,5.07
2010-03-16 14:32:30,48,32.88,35.25,5.07
2010-03-16 14:32:30,47,32.52,35.31,5.07
2010-03-16 14:32:30,46,32.92,35.26,11.4
2010-03-16 14:32:30,45,32.25,35.94,38.45
2010-03-16 14:32:30,44,32.23,35.52,11.4
2010-03-16 14:32:30,43,32.2,35.45,3.38
2010-03-16 14:32:30,42,31.95,35.59,17.09
2010-03-16 14:32:30,41,31.78,35.79,11.4
2010-03-16 14:32:30,40,32.12,35.73,17.09
2010-03-16 14:32:30,39,32.16,35.55,5.07
2010-03-16 14:32:30,38,31.94,35.6,5.07
2010-03-16 14:32:30,37,32.24,35.46,5.07
2010-03-16 14:32:30,36,32.16,35.56,11.4
2010-03-16 14:32:30,35,32.21,35.44,17.09
2010-03-16 14:32:30,34,32.15,35.64,5.07
2010-03-16 14:32:30,33,32.2,35.44,7.6
2010-03-16 14:32:30,32,32.21,35.41,3.38
2010-03-16 14:32:30,31,32.16,35.61,17.09
2010-03-16 14:32:30,30,32.23,35.42,17.09
2010-03-16 14:32:30,29,31.92,35.6,1.5
2010-03-16 14:32:30,28,31.91,35.59,3.38
2010-03-16 14:32:30,27,32.06,35.62,11.4
2010-03-16 14:32:30,26,32.1,35.6,3.38
2010-03-16 14:32:30,25,23,35.35,11.4
2010-03-16 14:32:30,24,23.04,35.35,11.4
2010-03-16 14:32:30,23,22.38,35.68,11.4
2010-03-16 14:32:30,22,22.3,35.72,5.07
2010-03-16 14:32:30,21,22.3,35.72,5.07
2010-03-16 14:32:30,20,22.38,35.69,11.4
2010-03-16 14:32:30,19,22.22,35.51,11.4
2010-03-16 14:32:30,18,-5.78,35.92,7.6
2010-03-16 14:32:30,17,-5.76,35.97,38.45
2010-03-16 14:32:30,16,-5.79,35.91,7.6
2010-03-16 14:32:30,15,-5.79,35.91,7.6
2010-03-16 14:32:30,14,31.58,36.31,11.4
2010-03-16 14:32:30,13,31.48,36.05,3.38
2010-03-16 14:32:30,12,31.38,36.33,11.4
2010-03-16 14:32:30,11,31.2,36.1,3.38
2010-03-16 14:32:30,10,28.36,36.52,25.63
2010-03-16 14:32:30,9,-5.81,36.17,11.4
2010-03-16 14:32:30,8,23.89,37.32,25.63
2010-03-16 14:32:30,7,24.8,38.85,11.4
2010-03-16 14:32:30,6,24.73,38.87,5.07
2010-03-16 14:32:30,5,24.74,38.89,5.07
2010-03-16 14:32:30,4,24.69,38.85,2.25
2010-03-16 14:32:30,3,24.72,38.9,5.07
2010-03-16 14:32:30,2,24.72,39.02,3.38
2010-03-16 14:27:30,118,32.32,33.36,57.67
2010-03-16 14:27:30,117,32.36,33.25,38.45
2010-03-16 14:27:30,116,32.04,33.73,7.6
2010-03-16 14:27:30,115,32.04,33.08,7.6
2010-03-16 14:27:30,114,32.05,33.72,7.6
2010-03-16 14:27:30,113,31.85,33.85,5.07
2010-03-16 14:27:30,112,29.63,33.99,17.09
2010-03-16 14:27:30,111,29.75,33.88,25.63
2010-03-16 14:27:30,110,28.12,34.26,25.63
2010-03-16 14:27:30,109,27.99,34.37,5.07
2010-03-16 14:27:30,108,28.15,34.23,25.63
2010-03-16 14:27:30,107,27.99,34.35,17.09
2010-03-16 14:27:30,106,27.64,34.3,17.09
2010-03-16 14:27:30,105,33.24,35.03,57.67
2010-03-16 14:27:30,104,33.44,35.02,38.45
2010-03-16 14:27:30,103,33.42,35,38.45
2010-03-16 14:27:30,102,33.18,35.08,11.4
2010-03-16 14:27:30,101,33.12,35.18,7.6
2010-03-16 14:27:30,100,33.16,35.13,5.07
2010-03-16 14:27:30,99,32.31,34.9,7.6
2010-03-16 14:27:30,98,32.31,34.91,5.07
2010-03-16 14:27:30,97,32.99,35.02,7.6
2010-03-16 14:27:30,96,32.9,35.08,38.45
2010-03-16 14:27:30,95,32.4,34.99,11.4
2010-03-16 14:27:30,94,32.37,34.98,11.4
2010-03-16 14:27:30,93,32.53,35.15,25.63
2010-03-16 14:27:30,92,32.33,34.72,3.38
2010-03-16 14:27:30,91,32.32,34.9,3.38
2010-03-16 14:27:30,90,32.29,34.9,3.38
2010-03-16 14:27:30,89,32.57,35.02,38.45
2010-03-16 14:27:30,88,32.32,34.7,3.38
2010-03-16 14:27:30,87,32.34,34.74,5.07
2010-03-16 14:27:30,86,31.63,34.8,5.07
2010-03-16 14:27:30,85,31.64,34.81,5.07
2010-03-16 14:27:30,84,21.87,35.01,11.4
2010-03-16 14:27:30,83,20.7,34.95,11.4
2010-03-16 14:27:30,82,-5.83,34.76,38.45
2010-03-16 14:27:30,81,33.13,35.4,25.63
2010-03-16 14:27:30,80,32.59,35.36,7.6
2010-03-16 14:27:30,79,32.31,35.48,25.63
2010-03-16 14:27:30,78,32.49,35.29,5.07
2010-03-16 14:27:30,77,32.51,35.3,5.07
2010-03-16 14:27:30,76,32.64,35.34,3.38
2010-03-16 14:27:30,75,32.56,35.78,3.38
2010-03-16 14:27:30,74,32.44,35.28,17.09
2010-03-16 14:27:30,73,32.97,35.46,25.63
2010-03-16 14:27:30,72,32.82,35.49,5.07
2010-03-16 14:27:30,71,32.49,35.35,38.45
2010-03-16 14:27:30,70,31.93,35.98,25.63
2010-03-16 14:27:30,69,31.65,35.89,11.4
2010-03-16 14:27:30,68,32.07,35.61,17.09
2010-03-16 14:27:30,67,32.08,35.58,3.38
2010-03-16 14:27:30,66,32.25,35.33,5.07
2010-03-16 14:27:30,65,32.07,35.64,17.09
2010-03-16 14:27:30,64,31.84,35.78,3.38
2010-03-16 14:27:30,63,32.04,35.65,5.07
2010-03-16 14:27:30,62,31.85,35.83,3.38
2010-03-16 14:27:30,61,31.96,35.8,11.4
2010-03-16 14:27:30,60,32.05,35.58,3.38
2010-03-16 14:27:30,59,31.72,35.67,3.38
2010-03-16 14:27:30,58,31.89,35.79,5.07
2010-03-16 14:27:30,57,32.14,35.35,3.38
2010-03-16 14:27:30,56,31.55,36,17.09
2010-03-16 14:27:30,55,32.16,35.64,11.4
2010-03-16 14:27:30,54,32.12,35.69,11.4
2010-03-16 14:27:30,53,32.13,35.38,11.4
2010-03-16 14:27:30,52,32.03,35.62,3.38
2010-03-16 14:27:30,51,32.12,35.59,17.09
2010-03-16 14:27:30,50,31.83,35.83,3.38
2010-03-16 14:27:30,49,31.96,35.68,5.07
2010-03-16 14:27:30,48,32.08,35.75,11.4
2010-03-16 14:27:30,47,32.13,35.35,7.6
2010-03-16 14:27:30,46,32.17,35.45,5.07
2010-03-16 14:27:30,45,31.9,35.89,11.4
2010-03-16 14:27:30,44,32.05,35.58,3.38
2010-03-16 14:27:30,43,22.83,35.41,11.4
2010-03-16 14:27:30,42,23.01,35.34,25.63
2010-03-16 14:27:30,41,22.5,35.59,17.09
2010-03-16 14:27:30,40,22.29,35.72,5.07
2010-03-16 14:27:30,39,-5.79,35.93,7.6
2010-03-16 14:27:30,38,-5.86,35.9,7.6
2010-03-16 14:27:30,37,-5.76,36,11.4
2010-03-16 14:27:30,36,-5.79,35.99,11.4
2010-03-16 14:27:30,35,-5.83,35.96,11.4
2010-03-16 14:27:30,34,-5.9,35.8,17.09
2010-03-16 14:27:30,33,-5.8,35.96,11.4
2010-03-16 14:27:30,32,-5.81,35.89,7.6
2010-03-16 14:27:30,31,-5.88,35.82,11.4
2010-03-16 14:27:30,30,31.74,36.48,11.4
2010-03-16 14:27:30,29,31.82,36.14,25.63
2010-03-16 14:27:30,28,31.83,36.27,25.63
2010-03-16 14:27:30,27,31.24,36.74,25.63
2010-03-16 14:27:30,26,31.48,36.47,5.07
2010-03-16 14:27:30,25,31.47,36.11,3.38
2010-03-16 14:27:30,24,31.28,36.49,25.63
2010-03-16 14:27:30,23,31.4,36.33,11.4
2010-03-16 14:27:30,22,31.07,36.54,3.38
2010-03-16 14:27:30,21,28.27,36.54,25.63
2010-03-16 14:27:30,20,-5.79,36,25.63
2010-03-16 14:27:30,19,-5.75,36.01,11.4
2010-03-16 14:27:30,18,30.86,37.29,11.4
2010-03-16 14:27:30,17,31.21,36.77,38.45
2010-03-16 14:27:30,16,30.48,37.4,25.63
2010-03-16 14:27:30,15,30.08,37.1,7.6
2010-03-16 14:27:30,14,30.31,37.28,25.63
2010-03-16 14:27:30,13,23.84,37.44,11.4
2010-03-16 14:27:30,12,23.75,37.42,3.38
2010-03-16 14:27:30,11,30.22,37.86,11.4
2010-03-16 14:27:30,10,30.28,37.82,38.45
2010-03-16 14:27:30,9,30.12,37.92,11.4
2010-03-16 14:27:30,8,24.8,38.9,25.63
2010-03-16 14:27:30,7,24.76,38.92,7.6
2010-03-16 14:27:30,6,24.84,38.9,25.63
2010-03-16 14:27:30,5,24.79,38.94,17.09
2010-03-16 14:27:30,4,24.72,38.87,5.07
2010-03-16 14:27:30,3,24.71,38.89,2.25
2010-03-16 14:27:30,2,24.7,38.87,3.38
2010-03-16 14:27:30,1,7.37,51.36,3.38
2010-03-16 13:12:30,115,31.34,32.89,38.45
2010-03-16 13:12:30,114,31.28,32.93,7.6
2010-03-16 13:12:30,113,30.93,32.96,17.09
2010-03-16 13:12:30,112,31.1,32.72,38.45
2010-03-16 13:12:30,111,30.92,32.92,38.45
2010-03-16 13:12:30,110,31.09,33.07,5.07
2010-03-16 13:12:30,109,31.14,33.06,17.09
2010-03-16 13:12:30,108,31.29,33.29,17.09
2010-03-16 13:12:30,107,31.38,33,25.63
2010-03-16 13:12:30,106,31.45,33.01,38.45
2010-03-16 13:12:30,105,31.28,33.3,38.45
2010-03-16 13:12:30,104,31.74,34.48,7.6
2010-03-16 13:12:30,103,31.73,34.5,5.07
2010-03-16 13:12:30,102,32.27,35.11,5.07
